t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
765,random,simple,B,0.95,0.8093739617590445,633.7835831300682,0.1,1,0,0.24,0.0
766,random,hard,B,0.2,1.0,652.7905030395027,0.1,0,0,0.24,0.0
767,random,hard,D,0.55,0.3189291204463902,499.6221464643735,0.22,1,0,0.26,0.0
768,random,hard,A,0.95,0.6270728427427231,2302.8419284554075,1.0,0,0,0.26,0.0
769,random,simple,C,0.75,0.5164951104030431,713.9567390573786,0.35,1,0,0.28,0.0
770,random,hard,C,0.75,0.7545156971546779,782.7499040448531,0.35,0,0,0.28,0.0
771,random,hard,A,0.95,0.727332584289569,2760.749706674831,1.0,0,0,0.26,0.0
772,random,hard,A,0.95,0.9400526741748207,3432.265554163695,1.0,0,0,0.24,0.0
773,random,hard,C,0.75,0.8141813211713926,803.241484448516,0.35,0,0,0.24,0.0
774,random,hard,A,0.95,1.0,3642.3825936574904,1.0,0,0,0.22,0.0
775,random,hard,B,0.2,0.6164783818288659,394.0293045752982,0.1,0,0,0.22,0.0
776,random,simple,E,0.6,0.4692845997085644,927.6543507217798,0.6,1,0,0.24,0.0
777,random,simple,C,0.75,0.7882607605051539,737.5881268918537,0.35,0,0,0.24,0.0
778,random,hard,A,0.95,0.8996953599999999,2891.8143663277583,1.0,0,0,0.24,0.0
779,random,hard,D,0.55,0.3687838120318651,483.56690316017614,0.22,0,0,0.24,0.0
780,random,simple,C,0.75,0.8371776369829682,944.4947346845347,0.35,1,0,0.26,0.0
781,random,hard,D,0.55,0.5855861840374763,480.83895068521775,0.22,1,0,0.28,0.0
782,random,simple,D,0.85,0.8153158419529791,774.2135453619153,0.22,1,0,0.28,0.0
783,random,hard,D,0.55,1.0,723.1481892239442,0.22,0,0,0.28,0.0
784,random,hard,C,0.75,0.8020515443944505,873.6048740984469,0.35,0,0,0.28,0.0
785,random,simple,D,0.85,1.0,833.2794409431464,0.22,1,0,0.3,0.0
786,random,simple,E,0.6,0.43069621904501676,922.4397483929149,0.6,1,0,0.32,0.0
787,random,hard,D,0.55,1.0,854.1034083335117,0.22,0,0,0.32,0.0
788,random,hard,B,0.2,0.41700181253033775,386.08125713036395,0.1,1,0,0.34,0.0
789,random,hard,E,0.9,0.5935074137850457,1012.0754460492454,0.6,0,0,0.34,0.0
790,random,simple,E,0.6,0.8222865241308401,1093.4228873927823,0.6,1,0,0.36,0.0
791,random,hard,C,0.75,0.6277788932248175,756.4604886994589,0.35,0,0,0.36,0.0
792,random,simple,D,0.85,0.8277319167999999,645.6461565779564,0.22,1,0,0.36,0.0
793,random,simple,A,0.8,0.4322316943952492,2022.963215610785,1.0,0,0,0.34,0.0
794,random,hard,D,0.55,0.9409955963699199,785.7922288086811,0.22,0,0,0.34,0.0
795,random,simple,C,0.75,0.6764760893728585,756.6622004225966,0.35,1,0,0.34,0.0
796,random,hard,A,0.95,0.5945537972429193,2506.8672517430205,1.0,0,0,0.34,0.0
797,random,simple,A,0.8,0.8232073415737691,3243.275212316195,1.0,0,0,0.32,0.0
798,random,hard,A,0.95,1.0,3262.739664067121,1.0,0,0,0.32,0.0
799,random,simple,C,0.75,0.7056795719478486,1002.1610101262675,0.35,1,0,0.34,0.0
800,random,hard,A,0.95,1.0,3144.339983414547,1.0,0,0,0.34,0.0
801,random,hard,B,0.2,0.3791430313415754,362.58772480481633,0.1,1,0,0.34,0.0
802,random,hard,E,0.9,0.47734348507589086,1075.0032598203363,0.6,0,0,0.34,0.0
803,random,simple,C,0.75,0.723192764943911,773.3258784288598,0.35,1,0,0.36,0.0
804,random,hard,D,0.55,0.562068192009572,519.9814631062433,0.22,1,0,0.36,0.0
805,random,hard,E,0.9,0.6252962194616375,1093.0582923134416,0.6,0,0,0.36,0.0
806,random,hard,A,0.95,0.764404086784,2838.9710058631326,1.0,0,0,0.36,0.0
807,random,hard,D,0.55,0.6830337349451471,620.2953821290195,0.22,0,0,0.36,0.0
808,random,hard,A,0.95,0.8919545248055296,2869.3723368404007,1.0,0,0,0.36,0.0
809,random,hard,D,0.55,0.828941324341522,653.0146071088101,0.22,0,0,0.36,0.0
810,random,hard,C,0.75,0.5955512345038643,733.5362060660782,0.35,0,0,0.36,0.0
811,random,hard,C,0.75,0.8240850863634006,901.4199503436053,0.35,1,0,0.38,0.0
812,random,hard,E,0.9,0.5555433053963411,879.6601203406406,0.6,0,0,0.36,0.0
813,random,hard,B,0.2,0.3817702157911734,395.46788759533837,0.1,0,0,0.36,0.0
814,random,hard,C,0.75,0.8615909119742393,962.170704754497,0.35,0,0,0.36,0.0
815,random,hard,A,0.95,0.6645200473597483,2511.415458029388,1.0,0,0,0.34,0.0
816,random,simple,B,0.95,0.5601657124956425,478.1084134026556,0.1,0,0,0.34,0.0
817,random,hard,B,0.2,0.7929458269961653,528.3173618573808,0.1,1,0,0.34,0.0
818,random,simple,C,0.75,0.8166920721291198,937.1231634654747,0.35,1,0,0.36,0.0
819,random,simple,B,0.95,0.9140572484258305,659.9679534308191,0.1,1,0,0.36,0.0
820,random,simple,A,0.8,0.6506884383451867,2729.2599348738654,1.0,0,0,0.36,0.0
821,random,hard,A,0.95,0.8726058257437643,3619.242662709257,1.0,0,0,0.36,0.0
822,random,hard,A,0.95,1.0,3377.608293227546,1.0,0,0,0.36,0.0
823,random,simple,C,0.75,0.7309944726600643,842.2403799817691,0.35,1,0,0.38,0.0
824,random,simple,D,0.85,0.4218327010955367,564.9989616337334,0.22,1,0,0.4,0.0
825,random,hard,D,0.55,0.6712127769640723,641.7804253895251,0.22,0,0,0.4,0.0
826,random,hard,B,0.2,0.6735528911166744,553.4922553871862,0.1,1,0,0.4,0.0
827,random,hard,A,0.95,0.8277319167999999,2661.9977889991796,1.0,0,0,0.4,0.0
828,random,hard,A,0.95,1.0,3260.880405665067,1.0,0,0,0.4,0.0
829,random,simple,E,0.6,0.3632300237625818,857.150528957778,0.6,1,0,0.42,0.0
830,random,simple,A,0.8,1.0,3813.615509759344,1.0,0,0,0.4,0.0
831,random,hard,C,0.75,0.5628908498105709,643.7031887537655,0.35,0,0,0.38,0.0
832,random,hard,C,0.75,0.7953439478333024,992.0718206177229,0.35,0,0,0.36,0.0
833,random,hard,B,0.2,0.5752646294637906,462.7389084949096,0.1,0,0,0.36,0.0
834,random,simple,A,0.8,0.8996953599999999,3054.5905862700574,1.0,0,0,0.36,0.0
835,random,hard,E,0.9,0.4686855074779924,937.1774785211524,0.6,0,0,0.34,0.0
836,random,hard,D,0.55,0.4645014038751382,505.67963009512914,0.22,0,0,0.32,0.0
837,random,hard,D,0.55,0.7087612354101216,560.1946331509324,0.22,0,0,0.32,0.0
838,random,hard,C,0.75,0.6693609797727063,811.0824115038814,0.35,0,0,0.3,0.0
839,random,simple,C,0.75,0.8890376621999816,1165.6397674905068,0.35,1,0,0.32,0.0
840,random,hard,E,0.9,0.5473403012377417,967.1726766910077,0.6,0,0,0.3,0.0
841,random,hard,E,0.9,0.7816594650892127,1202.550892897623,0.6,0,0,0.3,0.0
842,random,hard,D,0.55,0.6740359253165196,568.8568796850567,0.22,1,0,0.3,0.0
843,random,simple,A,0.8,0.5847341316717392,2615.498914515508,1.0,0,0,0.3,0.0
844,random,simple,B,0.95,0.44098634947703047,404.50524367850517,0.1,1,0,0.32,0.0
845,random,simple,B,0.95,0.6880679875397868,525.2107970201281,0.1,1,0,0.32,0.0
846,random,hard,A,0.95,0.6984799381786034,2266.332655320266,1.0,0,0,0.32,0.0
847,random,hard,C,0.75,0.6197286371795093,789.7574115523164,0.35,0,0,0.32,0.0
848,random,simple,C,0.75,0.8453612007179683,807.0683657261669,0.35,0,0,0.32,0.0
849,random,simple,B,0.95,0.712631179492148,535.5477161415091,0.1,1,0,0.32,0.0
850,random,simple,A,0.8,0.7188751779787953,2668.3586761957094,1.0,0,0,0.32,0.0
851,random,hard,A,0.95,0.9326101566213398,3228.550899603393,1.0,0,0,0.3,0.0
852,random,hard,D,0.55,0.4877196630660512,557.7862417126909,0.22,0,0,0.3,0.0
853,random,hard,C,0.75,0.7461240868432428,908.9205347852629,0.35,0,0,0.28,0.0
