t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
169,linucb_frozen,hard,A,0.95,1.0,1725.579233452772,1.0,1,0,0.86,1.0
170,linucb_frozen,simple,B,0.95,0.6272872683060623,403.0749052334329,0.1,1,0,0.86,1.0
171,linucb_frozen,hard,C,0.75,0.3182520485354327,520.5054764613302,0.35,0,0,0.86,0.0
172,linucb_frozen,hard,A,0.95,0.9814719999999999,1871.9108819584037,1.0,1,0,0.86,1.0
173,linucb_frozen,simple,B,0.95,0.7274787093070689,463.57036161870235,0.1,1,0,0.86,1.0
174,linucb_frozen,simple,B,0.95,0.9401812641902207,566.8865299931103,0.1,1,0,0.86,1.0
175,linucb_frozen,hard,A,0.95,0.9688456867839998,1823.9343902128148,1.0,1,0,0.86,1.0
176,linucb_frozen,hard,A,0.95,1.0,1624.6213260286033,1.0,1,0,0.86,1.0
177,linucb_frozen,hard,A,0.95,1.0,1719.1755345486088,1.0,1,0,0.88,1.0
178,linucb_frozen,hard,A,0.95,1.0,1796.2783021677228,1.0,1,0,0.88,1.0
179,linucb_frozen,hard,A,0.95,1.0,1769.684801478139,1.0,1,0,0.88,1.0
180,linucb_frozen,simple,B,0.95,0.7366240214076861,601.9743096256269,0.1,0,0,0.86,0.0
181,linucb_frozen,hard,E,0.9,0.3213990060899501,869.3240719280968,0.6,0,0,0.86,0.0
182,linucb_frozen,simple,B,0.95,0.870441642178112,599.8401434716635,0.1,1,0,0.86,1.0
183,linucb_frozen,hard,A,0.95,0.8996953599999999,1487.4917252955154,1.0,1,0,0.86,1.0
184,linucb_frozen,hard,A,0.95,1.0,1621.608920757397,1.0,1,0,0.86,1.0
185,linucb_frozen,hard,A,0.95,1.0,2122.7731002146475,1.0,1,0,0.88,1.0
186,linucb_frozen,simple,B,0.95,0.821999813964994,606.0332858458779,0.1,1,0,0.88,1.0
187,linucb_frozen,hard,A,0.95,1.0,1875.7991314529895,1.0,1,0,0.88,1.0
188,linucb_frozen,hard,A,0.95,1.0,1852.5856072122856,1.0,1,0,0.88,1.0
189,linucb_frozen,hard,A,0.95,1.0,2063.307715134896,1.0,1,0,0.88,1.0
190,linucb_frozen,hard,A,0.95,1.0,1794.1693654380774,1.0,1,0,0.88,1.0
191,linucb_frozen,hard,A,0.95,1.0,1932.150046122808,1.0,1,0,0.88,1.0
192,linucb_frozen,hard,A,0.95,1.0,1950.1641941008795,1.0,1,0,0.88,1.0
193,linucb_frozen,simple,B,0.95,0.6359312641881073,494.7177342111453,0.1,1,0,0.88,1.0
194,linucb_frozen,hard,A,0.95,1.0,1695.0130632300152,1.0,1,0,0.88,1.0
195,linucb_frozen,simple,B,0.95,0.7924651709872703,569.9131899490022,0.1,0,0,0.86,0.0
196,linucb_frozen,hard,A,0.95,1.0,1874.0603412460523,1.0,1,0,0.86,1.0
197,linucb_frozen,hard,A,0.95,1.0,1903.4958845768765,1.0,1,0,0.86,1.0
198,linucb_frozen,simple,A,0.8,1.0,2094.3586984578783,1.0,1,0,0.86,1.0
199,linucb_frozen,simple,A,0.8,1.0,1707.151425179583,1.0,1,0,0.86,1.0
200,linucb_frozen,simple,A,0.8,1.0,2016.0147615682004,1.0,1,0,0.88,1.0
201,linucb_frozen,simple,A,0.8,1.0,1690.8687327819177,1.0,1,0,0.88,1.0
202,linucb_frozen,simple,A,0.8,1.0,1791.2432146333626,1.0,1,0,0.88,1.0
203,linucb_frozen,hard,E,0.9,0.31930471154540646,801.3083246227278,0.6,0,0,0.86,0.0
204,linucb_frozen,hard,A,0.95,1.0,1608.5640994468627,1.0,1,0,0.86,1.0
205,linucb_frozen,hard,A,0.95,1.0,1916.7015518473077,1.0,1,0,0.86,1.0
206,linucb_frozen,hard,A,0.95,1.0,1689.0425800925577,1.0,1,0,0.86,1.0
207,linucb_frozen,hard,A,0.95,1.0,1920.158049696658,1.0,1,0,0.86,1.0
208,linucb_frozen,hard,A,0.95,1.0,1544.9836074558743,1.0,1,0,0.86,1.0
209,linucb_frozen,simple,B,0.95,0.4323541593881941,433.64879320463007,0.1,0,0,0.84,0.0
210,linucb_frozen,hard,A,0.95,1.0,1745.598850638283,1.0,1,0,0.86,1.0
211,linucb_frozen,simple,A,0.8,1.0,2128.7088289605067,1.0,1,0,0.86,1.0
212,linucb_frozen,hard,A,0.95,1.0,1869.435243712638,1.0,1,0,0.88,1.0
213,linucb_frozen,hard,A,0.95,1.0,1723.7925423668303,1.0,1,0,0.88,1.0
214,linucb_frozen,simple,A,0.8,1.0,2088.5494820032,1.0,1,0,0.88,1.0
215,linucb_frozen,simple,A,0.8,1.0,1912.4017582995666,1.0,1,0,0.88,1.0
216,linucb_frozen,hard,A,0.95,1.0,1953.3813260815593,1.0,1,0,0.88,1.0
217,linucb_frozen,simple,B,0.95,0.4554894826592674,396.6754823455333,0.1,1,0,0.88,1.0
218,linucb_frozen,hard,A,0.95,1.0,1911.8461014850418,1.0,1,0,0.88,1.0
219,linucb_frozen,hard,A,0.95,1.0,2084.994148094269,1.0,0,0,0.86,0.0
220,linucb_frozen,simple,B,0.95,0.6104033287267763,461.8958763435348,0.1,1,0,0.86,1.0
221,linucb_frozen,hard,A,0.95,1.0,1744.4228399360777,1.0,1,0,0.88,1.0
222,linucb_frozen,hard,E,0.9,0.32814336982874776,794.9229719916098,0.6,0,0,0.86,0.0
223,linucb_frozen,simple,B,0.95,0.7159727772340937,553.9133381679077,0.1,1,0,0.86,1.0
224,linucb_frozen,hard,A,0.95,0.9814719999999999,1713.2527120813077,1.0,1,0,0.86,1.0
225,linucb_frozen,hard,A,0.95,1.0,1768.0016354260672,1.0,1,0,0.86,1.0
226,linucb_frozen,hard,A,0.95,1.0,1847.932093068016,1.0,1,0,0.86,1.0
227,linucb_frozen,simple,B,0.95,0.7293655523935996,493.29165880856084,0.1,0,0,0.84,0.0
228,linucb_frozen,hard,A,0.95,1.0,1664.029250438174,1.0,0,0,0.82,0.0
229,linucb_frozen,simple,B,0.95,0.8648206837736034,503.061054326224,0.1,1,0,0.82,1.0
230,linucb_frozen,hard,C,0.75,0.3001687519751355,500.21149111427474,0.35,0,0,0.82,0.0
231,linucb_frozen,hard,A,0.95,0.9814719999999999,1484.1100631332774,1.0,1,0,0.84,1.0
232,linucb_frozen,hard,A,0.95,1.0,1820.0461757809023,1.0,1,0,0.84,1.0
233,linucb_frozen,hard,A,0.95,1.0,1771.7098043492933,1.0,1,0,0.84,1.0
234,linucb_frozen,hard,A,0.95,1.0,1826.580024397545,1.0,1,0,0.84,1.0
235,linucb_frozen,hard,A,0.95,1.0,1760.5939486067068,1.0,0,0,0.82,0.0
236,linucb_frozen,simple,B,0.95,0.6534311086942193,447.8889518318266,0.1,1,0,0.82,1.0
237,linucb_frozen,hard,E,0.9,0.34822849569550096,843.9130865264548,0.6,0,0,0.8,0.0
238,linucb_frozen,hard,E,0.9,0.6064410762120409,1122.3252966629934,0.6,0,0,0.78,0.0
239,linucb_frozen,hard,E,0.9,0.8336681470665961,1224.4474379013245,0.6,0,0,0.76,0.0
240,linucb_frozen,hard,E,0.9,1.0,1474.4928308644462,0.6,0,0,0.74,0.0
241,linucb_frozen,hard,E,0.9,1.0,1562.126797195295,0.6,0,0,0.72,0.0
242,linucb_frozen,hard,E,0.9,1.0,1541.396142680757,0.6,0,0,0.7,0.0
243,linucb_frozen,simple,A,0.8,0.6596345248055295,1334.180630438922,1.0,1,0,0.7,1.0
244,linucb_frozen,hard,E,0.9,1.0,1554.7639208930216,0.6,0,0,0.68,0.0
245,linucb_frozen,simple,B,0.95,0.5067968199161883,410.032875486087,0.1,1,0,0.7,1.0
246,linucb_frozen,hard,E,0.9,1.0,1700.945040547023,0.6,0,0,0.68,0.0
